MAGeCl_3,Pure,5.703838092,-0.219881032,3.022,0.024504372,0,0,0,1,0,0,0,0,1,0,0,3,0,0,2.17,267,180.65,0.7,32.066,8.684,926.3,6.13,23.85,2.55,73,7,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
RbSnCl_3,Pure,5.648639682,-0.020751556,1.7494,0.114357438,0,1,0,0,0,0,0,0,0,1,0,3,0,0,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
RbPbI_3,Pure,6.43721919,2.518843263,2.1466,0.114044182,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
RbPbBr_3,Pure,6.023106852,0.065875988,2.5591,0.060017742,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
RbPbCl_3,Pure,5.739673063,0.039336993,3.0623,0.022174164,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
KBaI_3,Pure,6.769870212,3.26186567,4.0354,0.002451889,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1.51,1033,336.8,0.86,39.098,48.36,418.8,2.33,76.9,0.82,19,4,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
KBaBr_3,Pure,6.310437202,0.844108915,4.6964,0.001095589,1,0,0,0,0,0,0,1,0,0,0,0,3,0,1.51,1033,336.8,0.86,39.098,48.36,418.8,2.33,76.9,0.82,19,4,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
KBaCl_3,Pure,6.013761043,3.434474003,5.4279,0.000580835,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1.51,1033,336.8,0.86,39.098,48.36,418.8,2.33,76.9,0.82,19,4,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
KSrI_3,Pure,6.427179815,2.957382896,4.1325,0.002285209,1,0,0,0,0,0,1,0,0,0,0,0,0,3,1.51,1033,336.8,0.86,39.098,48.36,418.8,2.33,76.9,0.82,19,4,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
KSrBr_3,Pure,5.996477447,0.440029392,4.8503,0.001009454,1,0,0,0,0,0,1,0,0,0,0,0,3,0,1.51,1033,336.8,0.86,39.098,48.36,418.8,2.33,76.9,0.82,19,4,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
KSrCl_3,Pure,5.683185035,2.931664724,5.7192,0.000510987,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1.51,1033,336.8,0.86,39.098,48.36,418.8,2.33,76.9,0.82,19,4,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
KCaI_3,Pure,6.16874981,2.893915573,4.2203,0.00261338,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1.51,1033,336.8,0.86,39.098,48.36,418.8,2.33,76.9,0.82,19,4,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
KCaBr_3,Pure,5.695410092,0.170629308,5.059,0.001076979,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1.51,1033,336.8,0.86,39.098,48.36,418.8,2.33,76.9,0.82,19,4,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
KCaCl_3,Pure,5.404892287,2.580816236,6.0467,0.000544663,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1.51,1033,336.8,0.86,39.098,48.36,418.8,2.33,76.9,0.82,19,4,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
KGeI_3,Pure,6.061679212,2.873338711,1.2328,0.159980988,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1.51,1033,336.8,0.86,39.098,48.36,418.8,2.33,76.9,0.82,19,4,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
KGeBr_3,Pure,5.639871355,0.130543051,1.4565,0.136225753,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1.51,1033,336.8,0.86,39.098,48.36,418.8,2.33,76.9,0.82,19,4,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
KGeCl_3,Pure,5.328701742,2.658784541,1.7444,0.118576604,1,0,0,0,0,0,0,0,1,0,0,3,0,0,1.51,1033,336.8,0.86,39.098,48.36,418.8,2.33,76.9,0.82,19,4,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
KSnI_3,Pure,6.360566115,2.809561932,1.1074,0.155967955,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1.51,1033,336.8,0.86,39.098,48.36,418.8,2.33,76.9,0.82,19,4,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
KSnBr_3,Pure,5.941951317,0.259129865,1.3728,0.126523444,1,0,0,0,0,0,0,0,0,1,0,0,3,0,1.51,1033,336.8,0.86,39.098,48.36,418.8,2.33,76.9,0.82,19,4,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
KSnCl_3,Pure,5.634241027,2.707818923,1.7196,0.113414525,1,0,0,0,0,0,0,0,0,1,0,3,0,0,1.51,1033,336.8,0.86,39.098,48.36,418.8,2.33,76.9,0.82,19,4,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
KPbI_3,Pure,6.42793085,2.979991163,2.1357,0.112382826,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1.51,1033,336.8,0.86,39.098,48.36,418.8,2.33,76.9,0.82,19,4,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
KPbBr_3,Pure,6.012849447,0.301669123,2.5477,0.058905374,1,0,0,0,0,0,0,0,0,0,1,0,3,0,1.51,1033,336.8,0.86,39.098,48.36,418.8,2.33,76.9,0.82,19,4,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
KPbCl_3,Pure,5.728638827,2.778477875,3.0528,0.021212228,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1.51,1033,336.8,0.86,39.098,48.36,418.8,2.33,76.9,0.82,19,4,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
K_0.5Rb_0.125FA_0.375SrBr_3,A-site mixed,5.937841669,-0.22444912,5.5074,0.000683198,0.5,0.125,0,0,0.375,0,1,0,0,0,0,0,3,0,1.905,756.25,340.229,1.034,47.129,33.266,578.188,3.895,57.975,1.476,48.25,5.625,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
K_0.375Rb_0.125Cs_0.125FA_0.375CaI_3,A-site mixed,6.156511989,1.069286207,4.9464,0.001128902,0.375,0.125,0.125,0,0.375,1,0,0,0,0,0,0,0,3,1.934,745.125,335.821,1.16,58.855,32.907,572.8,3.865,56.83,1.472,52.75,5.875,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
Rb_0.375FA_0.625CaI_3,A-site mixed,6.232827392,0.547138872,4.8401,0.0012451,0,0.375,0,0,0.625,1,0,0,0,0,0,0,0,3,2.185,559.75,338.486,1.262,60.211,22.959,681.813,4.94,44.075,1.914,70.75,6.875,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
MA_0.875FA_0.125CaBr_3,A-site mixed,5.842277072,-0.19341128,5.6366,0.000802255,0,0,0,0.875,0.125,1,0,0,0,0,0,0,3,0,2.215,273.5,202.319,0.75,33.69,8.673,916.65,6.176,24.494,2.552,75.25,7.125,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
MA_0.625FA_0.375CaBr_3,A-site mixed,5.981914428,-0.265530128,5.5035,0.000685468,0,0,0,0.625,0.375,1,0,0,0,0,0,0,3,0,2.305,286.5,245.656,0.85,36.938,8.652,897.35,6.269,25.781,2.558,79.75,7.375,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
K_0.375Rb_0.25Cs_0.375SnBr_3,A-site mixed,5.965366687,0.037025442,1.4415,0.125980448,0.375,0.25,0.375,0,0,0,0,0,0,1,0,0,3,0,1.621,981.625,317.535,1.407,85.868,46.916,398.688,2.243,71.54,0.809,37,5,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
Rb_0.375Cs_0.625GeBr_3,A-site mixed,5.985282103,-0.226073353,3.9181,0.005996265,0,0.375,0.625,0,0,0,0,0,1,0,0,0,3,0,1.691,950.375,305.699,1.743,115.116,46.015,385.938,2.185,68.287,0.801,48.25,5.625,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
K_0.125Cs_0.875BaI_3,A-site mixed,6.803973727,0.681042683,4.3647,0.00223357,0.125,0,0.875,0,0,0,0,1,0,0,0,0,0,3,1.711,955.125,305.948,1.744,121.18,45.849,381.088,2.122,68.885,0.794,50.5,5.75,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
Rb_0.75Cs_0.25BaBr_3,A-site mixed,6.345050765,0.525123141,4.8959,0.001031706,0,0.75,0.25,0,0,0,0,1,0,0,0,0,3,0,1.643,956.75,309.858,1.617,97.327,46.54,396.175,2.278,68.835,0.813,41.5,5.25,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
K_0.25Rb_0.375Cs_0.375BaCl_3,A-site mixed,6.047459815,1.909831873,5.6281,0.00056288,0.25,0.375,0.375,0,0,0,0,1,0,0,0,3,0,0,1.634,972.625,314.514,1.491,91.665,46.733,396.712,2.244,70.578,0.809,39.25,5.125,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
K_0.375Cs_0.625SrI_3,A-site mixed,6.471767436,1.138517554,4.3675,0.002127222,0.375,0,0.625,0,0,0,1,0,0,0,0,0,0,3,1.654,977.375,314.763,1.491,97.728,46.566,391.863,2.181,71.175,0.801,41.5,5.25,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
K_0.75Rb_0.25SrBr_3,A-site mixed,5.986778981,0.378321037,4.8975,0.00098099,0.75,0.25,0,0,0,0,1,0,0,0,0,0,3,0,1.535,1015,330.758,1.028,50.691,47.992,414.85,2.333,74.975,0.82,23.5,4.25,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
K_0.75Cs_0.25SrCl_3,A-site mixed,5.70092173,2.620679921,5.8194,0.00051601,0.75,0,0.25,0,0,0,1,0,0,0,0,3,0,0,1.568,1010.75,327.985,1.113,62.55,47.642,408.025,2.271,74.61,0.813,28,4.5,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
K_0.375Cs_0.625CaI_3,A-site mixed,6.220533668,1.098179421,4.4918,0.002487965,0.375,0,0.625,0,0,1,0,0,0,0,0,0,0,3,1.654,977.375,314.763,1.491,97.728,46.566,391.863,2.181,71.175,0.801,41.5,5.25,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
Rb_0.125Cs_0.875CaBr_3,A-site mixed,5.756831655,-0.214340212,5.5223,0.000959761,0,0.125,0.875,0,0,1,0,0,0,0,0,0,3,0,1.724,946.125,302.926,1.828,126.976,45.665,379.113,2.123,67.922,0.794,52.75,5.875,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
K_0.125Rb_0.5Cs_0.375CaCl_3,A-site mixed,5.429757403,0.792699678,6.3791,0.000499946,0.125,0.5,0.375,0,0,1,0,0,0,0,0,3,0,0,1.646,963.625,311.493,1.575,97.461,46.549,394.737,2.246,69.615,0.809,41.5,5.25,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
K_0.375Rb_0.125Cs_0.5CaCl_3,A-site mixed,5.427382521,1.661826349,6.3673,0.000499305,0.375,0.125,0.5,0,0,1,0,0,0,0,0,3,0,0,1.638,979.5,316.149,1.449,91.798,46.741,395.275,2.212,71.358,0.805,39.25,5.125,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
Rb_0.625Cs_0.375CaCl_3,A-site mixed,5.440583819,0.455656071,6.4012,0.000509163,0,0.625,0.375,0,0,1,0,0,0,0,0,3,0,0,1.659,954.625,308.471,1.659,103.257,46.365,392.762,2.247,68.653,0.809,43.75,5.375,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
K_0.25Rb_0.25Cs_0.125MA_0.375PbI_3,A-site mixed,6.48836279,1.481824773,2.9354,0.025475604,0.25,0.25,0.125,0.375,0,0,0,0,0,0,1,0,0,3,1.811,716.625,267.794,1.094,59.779,32.755,599.775,3.728,53.936,1.465,48.25,5.625,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
K_0.25Rb_0.125MA_0.625SnCl_3,A-site mixed,5.915250258,0.51679079,3.6168,0.003648209,0.25,0.125,0,0.625,0,0,0,0,0,1,0,3,0,0,1.935,545.25,236.185,0.844,40.499,23.379,734.013,4.706,42.781,1.901,55,6,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
Rb_0.375Cs_0.125MA_0.5PbI_3,A-site mixed,6.599943294,1.213770975,2.8476,0.044924989,0,0.375,0.125,0.5,0,0,0,0,0,0,1,0,0,3,1.906,611.875,245.254,1.158,64.697,27.612,661.237,4.204,46.343,1.681,57.25,6.125,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
K_0.25Rb_0.25Cs_0.125MA_0.375GeBr_3,A-site mixed,5.968699607,-0.031130327,2.8945,0.032967364,0.25,0.25,0.125,0.375,0,0,0,0,1,0,0,0,3,0,1.811,716.625,267.794,1.094,59.779,32.755,599.775,3.728,53.936,1.465,48.25,5.625,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
Rb_0.375Cs_0.25MA_0.375GeBr_3,A-site mixed,5.962028487,-0.094916148,2.9972,0.023525998,0,0.375,0.25,0.375,0,0,0,0,1,0,0,0,3,0,1.853,696.5,260.365,1.304,77.302,32.213,592.412,3.699,51.829,1.461,55,6,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
Rb_0.5Cs_0.125MA_0.375GeBr_3,A-site mixed,5.971470033,-0.059386194,2.905,0.031729593,0,0.5,0.125,0.375,0,0,0,0,1,0,0,0,3,0,1.836,698.625,261.751,1.262,71.372,32.388,595.825,3.73,52.011,1.465,52.75,5.875,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
K_0.125Rb_0.125MA_0.75PbI_3,A-site mixed,6.572568468,1.034223702,2.8769,0.038241046,0.125,0.125,0,0.75,0,0,0,0,0,0,1,0,0,3,2.018,449.5,216.666,0.824,39.62,18.419,797.45,5.181,36.15,2.117,61.75,6.375,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
K_0.25Rb_0.25Cs_0.125MA_0.375PbBr_3,A-site mixed,6.060441043,-0.042563907,3.567,0.005022218,0.25,0.25,0.125,0.375,0,0,0,0,0,0,1,0,3,0,1.811,716.625,267.794,1.094,59.779,32.755,599.775,3.728,53.936,1.465,48.25,5.625,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
Rb_0.375Cs_0.25MA_0.375PbBr_3,A-site mixed,6.116244476,-0.053182544,3.5527,0.005674751,0,0.375,0.25,0.375,0,0,0,0,0,0,1,0,3,0,1.853,696.5,260.365,1.304,77.302,32.213,592.412,3.699,51.829,1.461,55,6,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
K_0.25Rb_0.125Cs_0.125MA_0.5SrI_3,A-site mixed,6.500984831,1.204500238,4.6195,0.001900659,0.25,0.125,0.125,0.5,0,0,1,0,0,0,0,0,0,3,1.881,629.875,251.296,0.99,53.104,27.979,665.188,4.202,48.267,1.681,52.75,5.875,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
K_0.375Rb_0.125MA_0.5SrI_3,A-site mixed,6.503655831,1.54337641,4.6082,0.001901788,0.375,0.125,0,0.5,0,0,1,0,0,0,0,0,0,3,1.853,641,255.704,0.864,41.378,28.338,670.575,4.231,49.413,1.685,48.25,5.625,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
K_0.25Rb_0.25Cs_0.125MA_0.375SrBr_3,A-site mixed,5.953902127,-0.009849458,5.5516,0.0005933,0.25,0.25,0.125,0.375,0,0,1,0,0,0,0,0,3,0,1.811,716.625,267.794,1.094,59.779,32.755,599.775,3.728,53.936,1.465,48.25,5.625,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
K_0.5Cs_0.125MA_0.375SrBr_3,A-site mixed,6.039948638,0.107212178,5.2962,0.00053033,0.5,0,0.125,0.375,0,0,1,0,0,0,0,0,3,0,1.786,734.625,273.836,0.926,48.187,33.123,603.725,3.725,55.861,1.465,43.75,5.375,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
K_0.375Rb_0.125MA_0.5CaI_3,A-site mixed,6.163470437,1.519966091,4.8127,0.001798725,0.375,0.125,0,0.5,0,1,0,0,0,0,0,0,0,3,1.853,641,255.704,0.864,41.378,28.338,670.575,4.231,49.413,1.685,48.25,5.625,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
K_0.375Cs_0.125MA_0.5CaI_3,A-site mixed,6.169054254,1.224319979,4.8327,0.001785637,0.375,0,0.125,0.5,0,1,0,0,0,0,0,0,0,3,1.869,638.875,254.317,0.906,47.308,28.163,667.163,4.2,49.23,1.681,50.5,5.75,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
K_0.25Rb_0.25MA_0.5CaCl_3,A-site mixed,5.440221005,0.512819111,6.6019,0.000382978,0.25,0.25,0,0.5,0,1,0,0,0,0,0,3,0,0,1.865,632,252.683,0.948,47.175,28.154,668.6,4.232,48.45,1.685,50.5,5.75,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
Rb_0.375Cs_0.125MA_0.5CaCl_3,A-site mixed,5.468816261,0.062053096,6.6053,0.00039141,0,0.375,0.125,0.5,0,1,0,0,0,0,0,3,0,0,1.906,611.875,245.254,1.158,64.697,27.612,661.237,4.204,46.343,1.681,57.25,6.125,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
Rb_0.5MA_0.5CaCl_3,A-site mixed,5.465004348,-0.138374267,6.5552,0.000404756,0,0.5,0,0.5,0,1,0,0,0,0,0,3,0,0,1.89,614,246.64,1.116,58.767,27.787,664.65,4.235,46.525,1.685,55,6,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
CsBa_0.125Pb_0.875I_3,B-site mixed,6.485446612,0.07234512,2.4016,0.091733933,0,0,1,0,0,0,0,0.125,0,0,0.875,0,0,3,1.74,944,301.54,1.87,132.905,45.49,375.7,2.092,67.74,0.79,55,6,1.219,2029.875,650.819,10.38,198.466,89.75,688.925,5.175,173.188,2.15,78.75,6,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
CsBa_0.25Pb_0.75I_3,B-site mixed,6.484431755,0.109978452,2.5845,0.073541448,0,0,1,0,0,0,0,0.25,0,0,0.75,0,0,3,1.74,944,301.54,1.87,132.905,45.49,375.7,2.092,67.74,0.79,55,6,1.248,2036.75,700.987,9.41,189.732,69.5,662.35,5.58,168.475,1.97,75.5,6,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
